id_client,recency,customer_age,total_purchases,total_spent,avg_order_value,std_order_value,unique_products,purchase_velocity,avg_gap_days,spend_data_esim,spend_full_esim,spend_local_esim,share_data_esim,share_full_esim,share_local_esim,cluster,PC1,PC2,cluster_name
19905691,434,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6343054106162312,0.9324110323208206,eSIM - Data-Only Minimal Users
19905699,413,434,2,33.5,16.75,13.08147545195113,1,2.857142857142857,21.0,33.5,0.0,0.0,1.0,0.0,0.0,1,2.4476948379894155,-0.42891539892794706,eSIM - High-Value Global Power Users
19905719,430,434,2,7.0,3.5,0.0,1,30.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.4485468102223299,0.9472054431983545,eSIM - Data-Only Minimal Users
19905781,424,434,1,15.49,15.49,0.0,1,30.0,0.0,15.49,0.0,0.0,1.0,0.0,0.0,2,-0.22719783989535466,0.4840622454819377,eSIM - Data-Only Minimal Users
19905787,81,434,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,0.04200556287526066,1.0762192104183503,eSIM - Data-Only Minimal Users
19905844,431,434,2,15.0,7.5,0.0,1,30.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,2,-0.22806702557697664,0.7278616947131247,eSIM - Data-Only Minimal Users
19905891,366,434,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.5661034611424607,1.0325094104414314,eSIM - Data-Only Minimal Users
19905936,434,434,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.5759721594187678,0.8643832469633842,eSIM - Data-Only Minimal Users
19905957,434,434,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.14819498397070208,0.36551282100885085,eSIM - Data-Only Minimal Users
19905961,429,434,2,19.0,9.5,7.7781745930520225,1,12.0,5.0,19.0,0.0,0.0,1.0,0.0,0.0,2,1.1670136464596244,0.2254913484403934,eSIM - Data-Only Minimal Users
19906000,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19906019,418,434,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.07953316144582821,0.3277069859305226,eSIM - Data-Only Minimal Users
19906075,434,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5565277423529466,0.8417073185109054,eSIM - Data-Only Minimal Users
19906147,336,434,2,16.0,8.0,2.8284271247461903,1,0.6818181818181819,88.0,16.0,0.0,0.0,1.0,0.0,0.0,1,1.3399175206933323,0.5458913257561185,eSIM - High-Value Global Power Users
19906161,434,434,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.14819498397070208,0.36551282100885085,eSIM - Data-Only Minimal Users
19906175,426,434,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.4055303286955827,0.6867488302568686,eSIM - Data-Only Minimal Users
19906264,363,434,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-0.5410766087529086,1.0112483610814456,eSIM - Data-Only Minimal Users
19906336,421,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.6878925258100154,1.029245888864872,eSIM - Data-Only Minimal Users
19906392,434,434,1,5.99,5.99,0.0,1,30.0,0.0,5.99,0.0,0.0,1.0,0.0,0.0,2,-0.6152498818917265,0.9101886224373914,eSIM - Data-Only Minimal Users
19906394,431,434,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.4148343875684676,0.6843906984360469,eSIM - Data-Only Minimal Users
19906422,431,434,2,16.0,8.0,5.656854249492381,1,20.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,2,0.6486460267219539,0.41988989491679596,eSIM - Data-Only Minimal Users
19906465,434,434,1,19.0,19.0,0.0,1,30.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0,-2.551926442132131,-4.928867720478148,eSIM - Local Data Users
19906493,356,434,3,19.0,6.333333333333333,4.907477288111819,1,1.2162162162162162,37.0,19.0,0.0,0.0,1.0,0.0,0.0,1,1.5147210299162461,0.43706890341094723,eSIM - High-Value Global Power Users
19906505,434,434,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.14819498397070208,0.36551282100885085,eSIM - Data-Only Minimal Users
19906541,434,434,1,5.985097930881801,5.985097930881801,0.0,1,30.0,0.0,5.985097930881801,0.0,0.0,1.0,0.0,0.0,2,-0.6154405176445661,0.9104109403745781,eSIM - Data-Only Minimal Users
19906550,427,434,2,38.0,19.0,0.0,1,12.0,5.0,38.0,0.0,0.0,1.0,0.0,0.0,2,0.8819494255174196,0.06712958964773097,eSIM - Data-Only Minimal Users
19906554,422,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.6897533375845923,1.0287742625007077,eSIM - Data-Only Minimal Users
19906566,224,434,2,13.95,6.975,4.9143921292465045,1,0.2857142857142857,210.0,13.95,0.0,0.0,1.0,0.0,0.0,1,2.189162445091579,0.5363650650805301,eSIM - High-Value Global Power Users
19906646,434,434,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.61486099355041,0.9097351038683418,eSIM - Data-Only Minimal Users
19906704,434,434,1,1.0,1.0,0.0,1,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,-0.8093051642086219,1.1364943883931296,eSIM - Data-Only Minimal Users
19906833,434,434,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.10930614983905977,0.3201609641038933,eSIM - Data-Only Minimal Users
19906841,11,434,2,22.0,11.0,1.4142135623730951,1,0.14184397163120568,423.0,22.0,0.0,0.0,1.0,0.0,0.0,1,3.2637611755503406,0.5418388818267558,eSIM - High-Value Global Power Users
19906959,115,434,3,18.0,6.0,0.0,1,0.28662420382165604,157.0,18.0,0.0,0.0,1.0,0.0,0.0,1,1.9081632513546238,0.777173286772046,eSIM - High-Value Global Power Users
19906975,429,434,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.3722239298876713,0.639982094259418,eSIM - Data-Only Minimal Users
19907074,428,434,3,31.0,10.333333333333334,2.8867513459481287,1,22.5,2.0,31.0,0.0,0.0,1.0,0.0,0.0,2,0.78892208030747,0.2853036587550014,eSIM - Data-Only Minimal Users
19907161,434,434,1,9.5,9.5,0.0,1,30.0,0.0,9.5,0.0,0.0,1.0,0.0,0.0,2,-0.47875007408966186,0.7510036047009904,eSIM - Data-Only Minimal Users
19907170,401,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.6506762903184758,1.0386784161481586,eSIM - Data-Only Minimal Users
19907193,371,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.5948519370811667,1.0528272070730884,eSIM - Data-Only Minimal Users
19907207,215,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.3045653002471593,1.126400919882724,eSIM - Data-Only Minimal Users
19907214,410,434,5,35.0,7.0,3.553167600887974,1,6.25,6.0,35.0,0.0,0.0,1.0,0.0,0.0,1,1.6884136019578762,0.22571290299454308,eSIM - High-Value Global Power Users
19907241,431,434,1,8.25,8.25,0.0,1,30.0,0.0,8.25,0.0,0.0,1.0,0.0,0.0,2,-0.5217786814304839,0.8091083049246802,eSIM - Data-Only Minimal Users
19907362,427,434,1,8.25,8.25,0.0,1,30.0,0.0,8.25,0.0,0.0,1.0,0.0,0.0,2,-0.514335434332176,0.8109948103813375,eSIM - Data-Only Minimal Users
19907399,434,434,1,12.5,12.5,0.0,1,30.0,0.0,0.0,0.0,12.5,0.0,0.0,1.0,0,-2.509564354276681,-4.015456306278347,eSIM - Local Data Users
19907457,118,434,1,4.99,4.99,0.0,1,30.0,0.0,4.99,0.0,0.0,1.0,0.0,0.0,2,-0.06612219525704592,1.1045744104182773,eSIM - Data-Only Minimal Users
19907462,396,434,1,6.5,6.5,0.0,1,30.0,0.0,6.5,0.0,0.0,1.0,0.0,0.0,2,-0.524705729050664,0.9049809772541075,eSIM - Data-Only Minimal Users
19907464,434,434,1,20.0,20.0,0.0,1,30.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0,-2.5584436864175846,-5.069392553431963,eSIM - Local Data Users
19907496,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19907559,434,434,1,11.5,11.5,0.0,1,30.0,0.0,11.5,0.0,0.0,1.0,0.0,0.0,2,-0.4009724058263773,0.6602998908910751,eSIM - Data-Only Minimal Users
19907587,360,434,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.3604944198367872,0.8085798841016295,eSIM - Data-Only Minimal Users
19907649,434,434,1,15.49,15.49,0.0,1,30.0,0.0,15.49,0.0,0.0,1.0,0.0,0.0,2,-0.24580595764112437,0.4793459818402944,eSIM - Data-Only Minimal Users
19907667,432,434,1,26.0,26.0,0.0,1,30.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,2,0.1666373126315906,0.0036412184975186893,eSIM - Data-Only Minimal Users
19907672,434,434,1,14.5,14.5,0.0,1,30.0,0.0,0.0,0.0,14.5,0.0,0.0,1.0,0,-2.5225988428475885,-4.296505972185978,eSIM - Local Data Users
19907679,434,434,1,14.5,14.5,0.0,1,30.0,0.0,14.5,0.0,0.0,1.0,0.0,0.0,2,-0.2843059034314503,0.5242443201762024,eSIM - Data-Only Minimal Users
19907688,419,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6063932339975767,0.9394854277832856,eSIM - Data-Only Minimal Users
19907692,434,434,2,8.0,4.0,0.7071067811865476,1,60.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-1.1146509000457094,0.9402707392458673,eSIM - Data-Only Minimal Users
19907727,158,434,1,5.985097930881801,5.985097930881801,0.0,1,30.0,0.0,0.0,5.985097930881801,0.0,0.0,1.0,0.0,2,-0.2933139426840865,-2.6555437194267335,eSIM - Data-Only Minimal Users
19907731,434,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6343054106162312,0.9324110323208206,eSIM - Data-Only Minimal Users
19907746,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19907752,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19907871,404,434,1,17.5,17.5,0.0,1,30.0,0.0,0.0,0.0,17.5,0.0,0.0,1.0,0,-2.486326222466641,-4.703931680122494,eSIM - Local Data Users
19907874,431,434,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.37594555343682523,0.6390388415310894,eSIM - Data-Only Minimal Users
19907922,434,434,1,9.99,9.99,0.0,1,30.0,0.0,9.99,0.0,0.0,1.0,0.0,0.0,2,-0.4596945453651572,0.7287811948175611,eSIM - Data-Only Minimal Users
19907998,276,434,5,61.5,12.3,7.563068160475615,1,1.7045454545454546,22.0,61.5,0.0,0.0,1.0,0.0,0.0,1,3.0945223308677203,-0.3469264078018275,eSIM - High-Value Global Power Users
19907999,434,434,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.4981944911554831,0.773679533153469,eSIM - Data-Only Minimal Users
19908059,433,434,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.41855601111762153,0.6834474457077183,eSIM - Data-Only Minimal Users
19908092,201,434,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.0646253476790488,0.883568476003758,eSIM - Data-Only Minimal Users
19908143,434,434,2,18.0,9.0,4.242640687119285,1,60.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.46543208134411773,0.5028095509051996,eSIM - Data-Only Minimal Users
19908171,434,434,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.61486099355041,0.9097351038683418,eSIM - Data-Only Minimal Users
19908261,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19908284,434,434,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.6537498276820524,0.9550869607732994,eSIM - Data-Only Minimal Users
19908410,510,434,1,3.05,3.05,0.0,1,30.0,0.0,3.05,0.0,0.0,1.0,0.0,0.0,2,-0.871004749106605,1.0076794780614775,eSIM - Data-Only Minimal Users
19908415,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19908467,361,434,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.5567994022695758,1.034867542262253,eSIM - Data-Only Minimal Users
19908511,433,434,1,11.25,11.25,0.0,1,30.0,0.0,11.25,0.0,0.0,1.0,0.0,0.0,2,-0.4088338025847109,0.6721094814814789,eSIM - Data-Only Minimal Users
19908609,433,434,1,15.49,15.49,0.0,1,30.0,0.0,15.49,0.0,0.0,1.0,0.0,0.0,2,-0.2439451458665474,0.47981760820445873,eSIM - Data-Only Minimal Users
19908613,434,434,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-0.6731942447478736,0.9777628892257781,eSIM - Data-Only Minimal Users
19908783,434,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5565277423529466,0.8417073185109054,eSIM - Data-Only Minimal Users
19908795,418,434,3,31.0,10.333333333333334,4.752192476461084,1,5.625,8.0,31.0,0.0,0.0,1.0,0.0,0.0,1,1.450067673566231,0.17173165992896616,eSIM - High-Value Global Power Users
19908816,421,434,2,16.5,8.25,3.8890872965260113,1,4.615384615384615,13.0,16.5,0.0,0.0,1.0,0.0,0.0,2,0.9200979506859961,0.4630666326088867,eSIM - Data-Only Minimal Users
19908860,255,434,3,29.0,9.666666666666666,6.3508529610858835,1,0.5056179775280899,89.0,29.0,0.0,0.0,1.0,0.0,0.0,1,2.312835448178848,0.19392983433263644,eSIM - High-Value Global Power Users
19908914,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19908971,433,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5546669305783696,0.8421789448750697,eSIM - Data-Only Minimal Users
19909014,56,434,4,60.0,15.0,7.291547618075786,1,0.31746031746031744,126.0,60.0,0.0,0.0,1.0,0.0,0.0,1,3.7547438932049237,-0.28948255829403324,eSIM - High-Value Global Power Users
19909048,234,434,2,9.5,4.75,1.7677669529663689,1,0.3,200.0,9.5,0.0,0.0,1.0,0.0,0.0,1,1.6776414505183919,0.8009912917211992,eSIM - High-Value Global Power Users
19909222,434,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5565277423529466,0.8417073185109054,eSIM - Data-Only Minimal Users
19909234,422,434,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.35919824746563245,0.6432834788085683,eSIM - Data-Only Minimal Users
19909298,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19909344,275,434,1,6.99,6.99,0.0,1,30.0,0.0,6.99,0.0,0.0,1.0,0.0,0.0,2,-0.28049197560234573,0.9398253574345623,eSIM - Data-Only Minimal Users
19909373,429,434,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.5666681005458829,0.8667413787842059,eSIM - Data-Only Minimal Users
19909385,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19909396,350,434,1,13.0,13.0,0.0,1,30.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2,-0.18633096556444825,0.6318887201234425,eSIM - Data-Only Minimal Users
19909411,434,434,1,12.5,12.5,0.0,1,30.0,0.0,0.0,0.0,12.5,0.0,0.0,1.0,0,-2.509564354276681,-4.015456306278347,eSIM - Local Data Users
19909468,425,434,2,18.0,9.0,4.242640687119285,1,6.666666666666667,9.0,18.0,0.0,0.0,1.0,0.0,0.0,2,0.9246132651210818,0.40818686118075825,eSIM - Data-Only Minimal Users
19909486,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19909634,430,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6268621635179233,0.9342975377774779,eSIM - Data-Only Minimal Users
19909687,346,434,5,43.8,8.76,3.1004838332105527,1,2.6785714285714284,14.0,43.8,0.0,0.0,1.0,0.0,0.0,1,2.066339465484076,0.12322605917912006,eSIM - High-Value Global Power Users
19909688,434,434,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.6537498276820524,0.9550869607732994,eSIM - Data-Only Minimal Users
19909733,434,434,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.7509719130111583,1.0684666030356933,eSIM - Data-Only Minimal Users
19909801,427,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6212797281941925,0.9357124168699709,eSIM - Data-Only Minimal Users
19909856,274,434,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-0.4337976120130217,1.1212508928495073,eSIM - Data-Only Minimal Users
19909914,388,434,2,23.990000000000002,11.995000000000001,4.9426764004939665,1,15.0,4.0,23.990000000000002,0.0,0.0,1.0,0.0,0.0,2,1.0050695082925367,0.24537750291376348,eSIM - Data-Only Minimal Users
19909927,277,434,4,54.0,13.5,5.338539126015656,1,0.8,50.0,54.0,0.0,0.0,1.0,0.0,0.0,1,2.700784093168915,-0.17903528955203496,eSIM - High-Value Global Power Users
19909938,425,434,2,12.0,6.0,3.5355339059327378,1,6.666666666666667,9.0,12.0,0.0,0.0,1.0,0.0,0.0,2,0.6835992031707984,0.6051151599094245,eSIM - Data-Only Minimal Users
19910000,160,434,2,7.0,3.5,0.0,1,0.21897810218978103,274.0,7.0,0.0,0.0,1.0,0.0,0.0,1,1.8466033764965153,0.9733223399484905,eSIM - High-Value Global Power Users
19910038,400,434,2,11.970195861763601,5.985097930881801,0.0,1,60.0,0.0,11.970195861763601,0.0,0.0,1.0,0.0,0.0,2,-1.0152999498693709,0.8804595935777629,eSIM - Data-Only Minimal Users
19910099,30,434,3,32.25,10.75,1.5612494995995996,1,0.23376623376623376,192.5,32.25,0.0,0.0,1.0,0.0,0.0,1,2.711368648176467,0.434282896858628,eSIM - High-Value Global Power Users
19910252,425,434,2,15.0,7.5,0.0,1,7.5,8.0,15.0,0.0,0.0,1.0,0.0,0.0,2,0.37092379435778305,0.6886020722685187,eSIM - Data-Only Minimal Users
19910270,434,434,1,5.99,5.99,0.0,1,30.0,0.0,5.99,0.0,0.0,1.0,0.0,0.0,2,-0.6152498818917265,0.9101886224373914,eSIM - Data-Only Minimal Users
19910283,434,434,1,6.49,6.49,0.0,1,30.0,0.0,6.49,0.0,0.0,1.0,0.0,0.0,2,-0.5958054648259054,0.8875126939849125,eSIM - Data-Only Minimal Users
19910320,434,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6343054106162312,0.9324110323208206,eSIM - Data-Only Minimal Users
19910372,434,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5565277423529466,0.8417073185109054,eSIM - Data-Only Minimal Users
19910375,434,434,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.5759721594187678,0.8643832469633842,eSIM - Data-Only Minimal Users
19910614,434,434,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.14819498397070208,0.36551282100885085,eSIM - Data-Only Minimal Users
19910658,432,434,1,14.5,14.5,0.0,1,30.0,0.0,0.0,0.0,14.5,0.0,0.0,1.0,0,-2.5188772192984348,-4.295562719457649,eSIM - Local Data Users
19910697,420,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.6860317140354384,1.0297175152290363,eSIM - Data-Only Minimal Users
19910838,422,434,2,23.0,11.5,0.7071067811865476,1,5.0,12.0,23.0,0.0,0.0,1.0,0.0,0.0,2,0.7512282686965717,0.4331194963290029,eSIM - Data-Only Minimal Users
19910850,405,434,4,29.2350979308818,7.30877448272045,1.6669492578943204,1,10.0,4.0,29.2350979308818,0.0,0.0,1.0,0.0,0.0,2,1.1184472529244442,0.41023709446301093,eSIM - Data-Only Minimal Users
19910873,195,434,5,48.0,9.6,4.204164601915582,2,0.6276150627615062,59.75,23.0,0.0,25.0,0.4791666666666667,0.0,0.5208333333333334,0,1.3445972359061809,-5.74034924527044,eSIM - Local Data Users
19910909,434,434,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.5759721594187678,0.8643832469633842,eSIM - Data-Only Minimal Users
19910950,434,434,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5565277423529466,0.8417073185109054,eSIM - Data-Only Minimal Users
19910991,434,434,1,5.99,5.99,0.0,1,30.0,0.0,5.99,0.0,0.0,1.0,0.0,0.0,2,-0.6152498818917265,0.9101886224373914,eSIM - Data-Only Minimal Users
19911016,421,434,2,16.5,8.25,3.8890872965260113,1,4.615384615384615,13.0,16.5,0.0,0.0,1.0,0.0,0.0,2,0.9200979506859961,0.4630666326088867,eSIM - Data-Only Minimal Users
19911095,434,434,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.4981944911554831,0.773679533153469,eSIM - Data-Only Minimal Users
19911100,35,434,7,93.0,13.285714285714286,9.621404708847278,1,0.5370843989769821,65.16666666666667,93.0,0.0,0.0,1.0,0.0,0.0,1,4.882068759861662,-0.7580832086984736,eSIM - High-Value Global Power Users
19911101,173,434,3,23.5,7.833333333333333,4.010403138505321,1,0.3448275862068966,130.5,23.5,0.0,0.0,1.0,0.0,0.0,1,2.250623673843834,0.45112385384202586,eSIM - High-Value Global Power Users
19911105,427,434,2,13.49,6.745,1.7606958851545034,1,8.571428571428571,7.0,13.49,0.0,0.0,1.0,0.0,0.0,2,0.4794028717495576,0.6494905261645679,eSIM - Data-Only Minimal Users
19911117,77,434,4,45.0,11.25,7.533259586659682,1,0.7407407407407407,54.0,45.0,0.0,0.0,1.0,0.0,0.0,1,3.120088649375929,-0.021968926116916317,eSIM - High-Value Global Power Users
19911189,131,434,4,31.0,7.75,1.848422751068236,1,0.40404040404040403,99.0,31.0,0.0,0.0,1.0,0.0,0.0,1,2.292545739429101,0.4647597184946711,eSIM - High-Value Global Power Users
19911200,434,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7120830788795159,1.0231147461307357,eSIM - Data-Only Minimal Users
19911228,434,434,1,5.985097930881801,5.985097930881801,0.0,1,30.0,0.0,5.985097930881801,0.0,0.0,1.0,0.0,0.0,2,-0.6154405176445661,0.9104109403745781,eSIM - Data-Only Minimal Users
19911236,432,434,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.6889170382645408,1.0013820704065857,eSIM - Data-Only Minimal Users
19911290,434,434,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.6343054106162312,0.9324110323208206,eSIM - Data-Only Minimal Users
19911312,429,434,2,2.0,1.0,0.0,1,20.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2,-0.3307973105464562,1.0660530184599266,eSIM - Data-Only Minimal Users
19911337,81,434,1,22.0,22.0,0.0,1,30.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,2,0.6642269089815382,0.3505894999390291,eSIM - Data-Only Minimal Users
19911381,6,434,3,34.0,11.333333333333334,7.32006375199925,1,0.2102803738317757,214.0,34.0,0.0,0.0,1.0,0.0,0.0,1,3.4861753166020417,0.13755144242174105,eSIM - High-Value Global Power Users
19911384,434,434,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.6926386618136947,1.000438817678257,eSIM - Data-Only Minimal Users
19911481,434,434,1,15.0,15.0,0.0,1,30.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2,-0.2648614863656291,0.5015683917237236,eSIM - Data-Only Minimal Users
19911532,403,434,2,25.0,12.5,0.0,1,1.9354838709677418,31.0,0.0,0.0,25.0,0.0,0.0,1.0,0,-1.7972140989216359,-5.408796527999768,eSIM - Local Data Users
19911538,60,434,4,23.5,5.875,1.4361406616345072,1,0.32171581769436997,124.33333333333333,23.5,0.0,0.0,1.0,0.0,0.0,1,2.313946744700196,0.6505571834849724,eSIM - High-Value Global Power Users
19911573,434,434,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.4204168228921985,0.682975819343554,eSIM - Data-Only Minimal Users
19911607,136,434,2,19.9750979308818,9.9875489654409,5.6603205358077044,1,60.0,1.0,19.9750979308818,0.0,0.0,1.0,0.0,0.0,2,0.2967067841829199,0.5234360389030204,eSIM - Data-Only Minimal Users
19911650,434,434,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.38152798876055616,0.6376239624385963,eSIM - Data-Only Minimal Users
19911668,433,434,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.710222267104939,1.0235863724949001,eSIM - Data-Only Minimal Users
19911698,434,434,1,6.99,6.99,0.0,1,30.0,0.0,6.99,0.0,0.0,1.0,0.0,0.0,2,-0.5763610477600841,0.8648367655324337,eSIM - Data-Only Minimal Users
