id_client,last_purchase_date,days_since_last,reactivation_score,reactivation_probability,frequency,total_spend,avg_spend,tenure_days,product_diversity,renewal_rate,prior_reactivations,segment_Calls - Infrequent Casual Users,segment_Calls - Regular Calling Offer Users,segment_eSIM - Dormant Local Data Users,segment_eSIM - High-Value Bundle Subscribers,segment_eSIM - High-Velocity Light Spenders,segment_Virtual - High-Spend Power Users,segment_Virtual - Light Occasional Users,segment_Virtual - Mid-Tier Phone Plan Holders
16291992,2024-04-15,625,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18093465,2024-11-29,397,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19683990,2025-02-27,307,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16002238,2024-02-16,684,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16002261,2024-02-21,679,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16040976,2024-03-08,663,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18584724,2024-11-12,414,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16059375,2024-02-20,680,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17227865,2024-05-10,600,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19237371,2024-09-27,460,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19238605,2024-09-27,460,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17228768,2024-05-15,595,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20116483,2024-12-15,381,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19763200,2024-11-16,410,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19763342,2024-11-10,416,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16990253,2024-04-22,618,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16102307,2024-02-22,678,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16001923,2024-02-16,684,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16048926,2024-03-21,650,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20186655,2025-02-28,306,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20187115,2024-12-21,375,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19735899,2024-11-10,416,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19736784,2024-11-07,419,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19736897,2024-11-08,418,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17278447,2024-05-13,597,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17278482,2024-05-16,594,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18301869,2024-07-25,524,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16372365,2024-08-27,491,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16372994,2024-03-16,655,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18298536,2024-07-22,527,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17279141,2024-05-26,584,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20360334,2025-01-13,352,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17227667,2024-05-09,601,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17227671,2024-11-11,415,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18584842,2024-08-09,509,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20114083,2024-12-15,381,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19765178,2025-03-22,284,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19235325,2024-12-09,387,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19235436,2024-09-27,460,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18085026,2024-08-07,511,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16292666,2024-03-17,654,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20359265,2025-01-09,356,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15946885,2024-02-14,686,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19403116,2025-03-08,298,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16365549,2024-03-15,656,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18085810,2025-01-11,354,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16102176,2024-08-23,495,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20363776,2025-03-30,276,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18073278,2024-11-20,406,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16136250,2024-02-25,675,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16562853,2024-04-27,613,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16916973,2024-04-24,616,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18074489,2024-07-08,541,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20362857,2025-01-06,359,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16652995,2024-04-18,622,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18587720,2024-08-09,509,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16093839,2024-02-21,679,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15823927,2024-02-14,686,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20359657,2025-01-31,334,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19681181,2025-03-11,295,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19404781,2025-01-07,358,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19404963,2024-12-18,378,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18079157,2025-02-28,306,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16654705,2024-04-02,638,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16992560,2024-04-22,618,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16765553,2024-05-27,583,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19232151,2024-10-28,429,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19232190,2024-09-27,460,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15755878,2024-02-02,698,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15756023,2024-02-03,697,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17224218,2024-05-14,596,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18590500,2025-02-21,313,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20109346,2024-12-22,374,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15796798,2024-10-16,441,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15796956,2024-02-04,696,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16992139,2024-04-22,618,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16992268,2024-04-22,618,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20363009,2025-02-12,322,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16562494,2024-05-13,597,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16775198,2024-04-08,632,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18068206,2024-08-11,507,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15849565,2024-03-22,649,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16914034,2024-08-13,505,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18065510,2024-10-19,438,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20369195,2025-01-06,359,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18063434,2024-07-10,539,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16014063,2024-02-16,684,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16039814,2024-02-18,682,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18071176,2024-07-10,539,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18070617,2024-09-02,485,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15920280,2024-02-11,689,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16801039,2024-09-29,458,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19409258,2024-11-01,425,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16914676,2024-04-20,620,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16801350,2024-04-10,630,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17222270,2024-09-28,459,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16447894,2024-11-30,396,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18599514,2024-08-14,504,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16773632,2024-04-08,632,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15964758,2024-02-18,682,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18431646,2024-07-31,518,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18308531,2024-08-12,506,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18307402,2024-09-13,474,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20248635,2025-01-20,345,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18304584,2024-11-15,411,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16943527,2024-04-20,620,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16943542,2024-10-04,453,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20191255,2025-03-20,286,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17280023,2024-06-02,577,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20192081,2025-02-21,313,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18430588,2024-10-28,429,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16913478,2024-04-17,623,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17220026,2024-09-17,470,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20100859,2025-01-03,362,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17222224,2024-06-15,564,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20102508,2025-03-12,294,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19229751,2024-09-26,461,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16155530,2024-04-09,631,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20102855,2024-12-12,384,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19677829,2024-11-02,424,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19410541,2025-01-31,334,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20371662,2025-01-06,359,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16559548,2024-06-03,576,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20102929,2025-01-09,356,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19415396,2024-11-26,400,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16656514,2025-01-17,348,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18607734,2024-09-03,484,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18607787,2024-11-27,399,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18606746,2024-10-22,435,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15823191,2024-06-16,563,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15823303,2024-02-12,688,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16764872,2024-04-07,633,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19769302,2024-11-12,414,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16558430,2024-05-25,585,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17407713,2024-05-24,586,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17408430,2024-05-24,586,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16558578,2024-03-24,647,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16802266,2024-05-06,604,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16103517,2024-03-21,650,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18053201,2025-01-06,359,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16296926,2024-06-07,572,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16297005,2024-05-14,596,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16912901,2024-05-10,600,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16656958,2024-05-12,598,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16657501,2024-04-06,634,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18608887,2024-08-11,507,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17218418,2024-06-12,567,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16994194,2024-04-22,618,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16995701,2024-04-23,617,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20098325,2025-01-02,363,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18056835,2024-07-09,540,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16134871,2024-02-24,676,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16134973,2024-02-24,676,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18048354,2024-08-15,503,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16912060,2024-04-17,623,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16802831,2024-04-10,630,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19675844,2024-11-01,425,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19675886,2025-02-26,308,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20379038,2025-01-07,358,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20379836,2025-01-08,357,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20094762,2025-01-03,362,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15894218,2024-02-10,690,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19769890,2024-11-27,399,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16364226,2024-07-03,546,31.08,0.3108281908168408,3,12.0,4.0,109,1,0.0,0,0,0,0,0,0,0,1,0
16364327,2024-04-27,613,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16038358,2024-08-14,504,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15850015,2024-02-08,692,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18045434,2024-07-11,538,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16556049,2024-03-23,648,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15748957,2024-03-06,665,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17413552,2024-05-27,583,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16802294,2024-05-01,609,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16134236,2024-03-07,664,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19421109,2024-10-14,443,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20380422,2025-01-07,358,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15935960,2024-02-12,688,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15905789,2024-02-16,684,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16764118,2024-04-12,628,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16156598,2024-02-26,674,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18615375,2024-09-07,480,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16556223,2024-08-01,517,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16556992,2024-08-23,495,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16660394,2024-04-12,628,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18625311,2024-08-12,506,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19772466,2024-11-11,415,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18034198,2024-09-04,483,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19675187,2024-11-01,425,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18032309,2024-09-14,473,31.08,0.3107682231218483,4,16.0,4.0,67,1,0.0,0,0,0,0,0,0,0,1,0
16229156,2024-10-04,453,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16060386,2024-02-19,681,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16011571,2024-07-12,537,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17215979,2024-10-17,440,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16229343,2024-03-30,641,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19771492,2025-01-10,355,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16155699,2024-04-17,623,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17215328,2024-05-09,601,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15935772,2024-02-12,688,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
15947389,2024-02-27,673,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16998560,2024-05-09,601,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16763720,2024-04-07,633,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18630118,2024-08-12,506,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16298052,2024-03-11,660,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16555787,2024-03-23,648,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
17416737,2024-11-20,406,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16363735,2025-01-22,343,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20384168,2025-01-08,357,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16910574,2024-05-09,601,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16555021,2024-07-01,548,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16555131,2024-04-18,622,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16228219,2024-03-04,667,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16660010,2024-04-16,624,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18627612,2024-08-14,504,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16299965,2024-05-08,602,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20390024,2025-01-09,356,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20390646,2025-01-14,351,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
19429238,2024-11-15,411,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20387729,2025-01-08,357,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16553869,2024-11-14,412,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
20384955,2025-01-08,357,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16037629,2024-02-21,679,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
18026359,2024-11-12,414,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
16298931,2024-06-30,549,31.08,0.3108442406171423,1,3.49,3.49,1,1,0.0,0,0,0,0,0,0,0,1,0
